precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA AUR-voturi","ROMÂNIA SOCIALISTĂ-voturi"
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL RAŞCA",406,MOLDOVIŢA,149539,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:28:51",679,679,0,437,428,0,9,746,309,397,40,6,2,5,2,0,2,1,2,1,1,2,290,16,12,55,0
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL RUSCA, SAT RUSCA, NR. 59A",285,DORNA-ARINI,148131,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:48:30",642,642,0,443,437,0,6,902,459,419,24,14,1,10,7,3,4,5,3,2,4,5,300,15,1,43,2
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM NORMAL STULPICANI",471,STULPICANI,150356,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:54:32",1070,1070,0,630,623,0,7,1180,550,579,51,3,2,3,2,1,2,3,3,4,7,8,439,29,4,69,0
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM NORMAL ”VOINICEL” DEIA",329,FRUMOSU,148729,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:38:02",615,615,0,445,436,0,9,700,255,418,27,9,2,6,11,4,3,0,3,17,4,3,262,16,4,74,0
35,SUCEAVA,"GRADINITA CU PROGRAM NORMAL VORONET",164,"ORAŞ GURA HUMORULUI",146584,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:15:50",693,693,0,382,357,0,25,800,418,351,31,14,2,11,6,1,4,1,1,5,2,7,177,20,20,75,5
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”CĂSUȚA PITICILOR”- CORP B",163,"ORAŞ GURA HUMORULUI",146584,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:05:17",1045,1045,0,477,464,0,13,1100,623,440,37,8,1,6,10,1,2,5,1,2,4,6,200,56,23,111,4
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",92,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:55",1003,1003,0,400,390,0,10,1200,800,385,15,7,2,6,6,0,3,1,1,6,0,8,235,31,28,48,3
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",93,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:10:53",1029,1029,0,420,415,0,5,1200,780,403,17,8,5,10,4,0,2,1,2,7,3,11,213,30,33,70,4
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",94,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:02:26",895,895,0,414,393,0,21,1000,586,397,17,7,0,8,5,1,6,2,2,4,7,4,215,28,30,74,4
35,SUCEAVA,"GRADINIŢA CU PROGRAM PRELUNGIT NR.1 ”GULIVER”",24,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:21:49",1188,1188,0,557,540,0,17,1300,743,539,18,15,1,29,36,2,7,5,5,6,3,25,229,26,66,83,1
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.3 ”SCUFIȚA ROȘIE”",124,"MUNICIPIUL VATRA DORNEI",146744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:25:09",1044,1044,0,561,529,0,32,1100,539,547,14,17,1,15,0,6,5,6,4,5,9,11,336,11,36,80,5
35,SUCEAVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.7 ”ABC ”",19,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:15",1490,1490,0,578,560,0,18,1600,1022,559,19,20,1,16,31,5,3,1,4,12,3,17,273,29,61,79,4
35,SUCEAVA,"GRADINITA CU PROGRAM PRELUNGIT PINOCHIO",114,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:16:24",1723,1723,0,737,722,0,15,1700,963,710,27,30,0,16,26,7,3,4,1,5,6,17,370,53,33,130,9
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT, SAT MOARA NICA, COMUNA MOARA , JUDEȚUL SUCEAVA",395,MOARA,149414,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:50:48",1749,1749,0,993,987,0,6,1900,907,925,68,23,18,35,45,4,9,4,6,6,9,23,469,63,38,169,4
35,SUCEAVA,"GRĂDINIŢA DE COPII NR. 1 STRAJA",463,STRAJA,150294,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:20",1280,1280,0,749,742,0,7,1400,651,689,60,2,7,5,3,0,3,1,1,0,9,15,455,44,13,130,1
35,SUCEAVA,"GRĂDINIŢA DE COPII NR. 2 STRAJA",466,STRAJA,150294,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:58:27",992,992,0,561,547,0,14,1100,539,535,26,12,3,2,3,0,1,0,0,3,4,5,268,23,7,204,0
35,SUCEAVA,"GRĂDINIŢA DE COPII NR. 3 STRAJA",464,STRAJA,150294,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:16",1127,1127,0,664,632,0,32,1200,536,626,38,13,3,22,8,0,5,6,0,2,7,10,402,20,12,116,0
35,SUCEAVA,"GRĂDINIȚA MIRONU",516,"VALEA MOLDOVEI",150891,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:10:26",1729,1729,0,1182,1167,0,15,1864,682,1055,127,0,8,0,3,1,2,0,0,1,0,1,654,56,0,329,0
35,SUCEAVA,"GRĂDINIŢA NOUĂ BIVOLĂRIE",200,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:17:16",908,908,0,375,374,0,1,1000,625,356,19,10,2,2,6,0,1,2,5,4,4,9,181,17,6,107,0
35,SUCEAVA,"GRĂDINIŢA NR. 4 „VALEA SEACĂ”",77,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:28:07",1266,1266,0,692,686,0,6,1400,708,642,50,16,2,26,21,2,6,7,2,9,5,12,314,31,69,115,5
35,SUCEAVA,"GRĂDINIŢA ”POD DABÎCA”",536,"VICOVU DE JOS",151077,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:25:56",1077,1077,0,539,532,0,7,1200,661,501,38,15,3,10,7,1,2,1,1,0,8,11,270,38,13,119,2
35,SUCEAVA,"HOTEL BRADUL",118,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:50:54",787,787,0,527,391,0,136,900,373,507,20,15,6,14,15,5,4,5,6,7,3,17,270,24,33,79,4
35,SUCEAVA,"LICEUL CU PROGRAM SPORTIV SALA A",25,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:42:00",1453,1453,0,626,614,0,12,1600,974,603,23,26,6,25,40,3,3,4,11,3,12,10,279,24,60,92,5
35,SUCEAVA,"LICEUL CU PROGRAM SPORTIV SALA B",26,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:47:25",1669,1669,0,695,680,0,15,1800,1105,666,29,16,3,16,43,3,9,5,6,7,4,22,331,44,53,102,2
35,SUCEAVA,"LICEUL TEHHNOLOGIC ”ION NISTOR” VICOVU DE SUS-CORPUL 4",194,"ORAŞ VICOVU DE SUS",151095,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:45:06",1091,1091,0,477,477,0,0,1200,723,447,30,7,5,3,0,1,5,1,0,0,9,3,260,23,12,116,2
35,SUCEAVA,"LICEUL TEHNOLOGIC CAJVANA",138,"ORAŞ CAJVANA",147633,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:03:42",1962,1962,0,835,833,0,2,2100,1265,802,33,18,2,17,10,3,15,6,3,4,9,18,413,70,34,177,3
35,SUCEAVA,"LICEUL TEHNOLOGIC CAJVANA",139,"ORAŞ CAJVANA",147633,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:10",1821,1821,0,729,724,0,5,2100,1371,687,42,20,1,12,7,2,17,4,7,1,9,10,331,60,45,160,1
35,SUCEAVA,"LICEUL TEHNOLOGIC LIVIU SUHAR IACOBENI CORP A STR. MINELOR NR 17 COMUNA IACOBENI JUDETUL SUCEAVA",362,IACOBENI,149138,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:54",536,536,0,341,319,0,22,590,249,325,16,3,1,9,7,1,8,3,4,2,2,2,217,17,7,40,2
35,SUCEAVA,"LICEUL TEHNOLOGIC MIHAI EMINESCU DUMBRAVENI",297,DUMBRĂVENI,148426,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:54:27",1871,1871,0,904,887,0,17,2000,1096,873,31,14,4,23,7,1,15,2,0,3,11,10,512,42,13,214,2
35,SUCEAVA,"LICEUL TEHNOLOGIC ”NICANOR MOROȘAN” PÎRTEȘTII DE JOS",424,"PÂRTEŞTII DE JOS",149780,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:38:33",1599,1599,0,935,915,0,20,1700,765,861,74,15,7,16,5,4,67,2,5,4,9,6,445,45,55,173,3
35,SUCEAVA,"LICEUL TEHNOLOGIC ”NICOLAI NANU” BROŞTENI",131,"ORAŞ BROŞTENI",147358,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:40:47",1389,1389,0,635,619,0,16,1500,865,601,34,9,8,19,8,4,11,1,6,21,7,5,384,21,11,84,2
35,SUCEAVA,"LICEUL TEHNOLOGIC NR. 1",67,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:26:45",841,841,0,391,344,0,47,1100,709,383,8,12,8,6,20,4,5,9,2,3,5,7,182,10,45,61,4
35,SUCEAVA,"LICEUL TEHNOLOGIC ”OLTEA DOAMNA”",141,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:33:48",1169,1169,0,573,561,0,12,1341,768,541,32,8,5,12,9,0,6,1,4,1,6,10,352,33,10,81,3
35,SUCEAVA,"LICEUL TEHNOLOGIC ”OLTEA DOAMNA” ȘCOALA PRIMARĂ - CORP C",142,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:25",991,991,0,521,516,0,5,1096,575,505,16,14,2,12,7,0,2,3,2,1,4,2,346,22,21,63,4
35,SUCEAVA,"LICEUL TEHNOLOGIC TOMŞA VODĂ SOLCA",191,"ORAŞ SOLCA",146708,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:05:09",1054,1054,0,556,551,0,5,1200,644,521,35,8,10,16,5,1,4,0,2,18,10,8,307,38,27,64,3
35,SUCEAVA,"LICEUL TEHNOLOGIC VASILE GHERASIM MARGINEA",379,MARGINEA,149290,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:34:09",1731,1731,0,834,827,0,7,1800,966,776,58,11,1,16,11,1,7,2,3,32,7,16,325,35,22,282,5
35,SUCEAVA,"LICEUL TEHNOLOGIC VASILE GHERASIM MARGINEA",378,MARGINEA,149290,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:56:22",1695,1695,0,813,807,0,6,1800,987,742,71,20,0,18,10,0,2,3,3,16,10,13,284,36,23,299,5
35,SUCEAVA,"LICEUL TEHNOLOGIC VASILE GHERASIM MARGINEA",377,MARGINEA,149290,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:34:41",1701,1701,0,741,737,0,4,1800,1059,693,48,30,4,17,11,0,4,2,2,15,8,10,281,29,29,248,3
35,SUCEAVA,"LOCALUL FOSTEI ŞCOLI HREAŢCA (IMOBIL PROPRIETATEA SOCIETĂŢII COOPERATIVE ”VULTURUL PLEŞUV” VULTUREŞTI)",544,VULTUREŞTI,151157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:45:42",335,335,0,218,209,0,9,400,182,208,10,3,3,1,0,0,1,1,2,0,3,0,141,15,0,37,1
35,SUCEAVA,"LOCALUL FOSTEI ŞCOLI JACOTA",545,VULTUREŞTI,151157,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:53:01",127,127,0,94,82,0,12,150,56,86,8,3,2,2,0,0,0,0,0,0,1,1,58,6,0,13,0
35,SUCEAVA,PRIMARIA,221,BILCA,147036,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:41:49",1172,1172,0,568,561,0,7,1300,732,521,47,11,5,5,9,1,2,0,3,3,3,7,350,38,11,73,0
35,SUCEAVA,"PRIMĂRIA BROŞTENI",130,"ORAŞ BROŞTENI",147358,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:52:51",803,803,0,482,468,0,14,900,418,453,29,7,6,11,13,2,8,7,1,26,2,3,280,18,21,47,1
35,SUCEAVA,"PRIMĂRIA BURDUJENI",60,"MUNICIPIUL SUCEAVA",146263,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:13:21",1349,1349,0,618,591,0,27,1500,882,589,29,19,4,28,12,4,6,10,6,8,9,14,242,60,58,107,2
35,SUCEAVA,"PRIMĂRIA COM MOLDOVA SULIȚA",401,MOLDOVA-SULIŢA,149502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:40",1017,1017,0,596,563,0,33,1100,504,533,63,7,4,6,6,0,8,4,5,3,5,2,351,27,15,90,0
35,SUCEAVA,"PRIMARIA COMUNEI CIPRIAN PORUMBESCU",259,"CIPRIAN PORUMBESCU",151567,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:56:07",1747,1747,0,776,754,0,22,1900,1124,707,69,7,1,3,2,2,7,2,1,9,7,2,528,41,8,85,2
35,SUCEAVA,"PRIMĂRIA COMUNEI CRUCEA SALĂ FESTIVITĂȚI",272,CRUCEA,147884,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:27:43",1169,1169,0,641,629,0,12,1300,659,610,31,9,2,12,5,1,1,5,2,1,3,6,320,38,16,186,3
35,SUCEAVA,"PRIMĂRIA COMUNEI DORNA CANDRENILOR",286,"DORNA CANDRENILOR",148202,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:17:48",1710,1710,0,1074,1052,0,22,1200,126,1040,34,16,6,14,20,1,12,5,11,7,12,12,650,84,24,161,5
35,SUCEAVA,"PRIMĂRIA COMUNEI DORNEȘTI",289,DORNEŞTI,148293,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:13:07",1787,1787,0,942,924,0,18,1950,1008,880,62,10,7,22,23,3,7,3,6,15,8,11,433,124,40,165,3
35,SUCEAVA,"PRIMARIA COMUNEI DRĂGOIEŞTI",291,DRĂGOIEŞTI,148328,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:13:01",462,462,0,295,274,0,21,500,205,272,23,10,2,0,2,0,1,2,3,3,6,9,123,14,15,81,1
35,SUCEAVA,"PRIMĂRIA COMUNEI DRĂGUŞENI",294,DRĂGUŞENI,148382,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:08:27",1802,1802,0,864,846,0,18,1900,1036,809,55,1,1,0,6,3,0,3,0,4,0,6,595,62,0,126,2
35,SUCEAVA,"PRIMĂRIA COMUNEI HORODNICENI",356,HORODNICENI,149049,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:06:09",860,860,0,536,522,0,14,957,421,497,39,0,5,0,10,1,30,5,0,0,0,7,319,23,20,75,2
35,SUCEAVA,"PRIMĂRIA COMUNEI STRAJA",465,STRAJA,150294,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:56",1160,1160,0,677,645,0,32,1300,623,639,38,10,2,9,12,0,3,3,0,1,5,13,408,49,11,113,0
35,SUCEAVA,"PRIMĂRIA COMUNEI UDEŞTI",495,UDEŞTI,150588,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:43:24",1964,1964,0,1005,972,0,33,2100,1095,938,67,27,6,24,9,6,14,6,7,3,14,17,459,53,47,235,11
35,SUCEAVA,"PRIMĂRIA COMUNEI VOLOVĂŢ",541,VOLOVĂŢ,151120,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:49:21",941,941,0,432,430,0,2,1000,568,409,23,4,2,13,9,1,6,1,0,6,6,3,230,25,12,91,0
35,SUCEAVA,"PRIMĂRIA DOLHEŞTI",280,DOLHEŞTI,148097,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:13:16",1378,1378,0,805,747,0,58,1500,695,749,56,12,2,20,1,2,1,4,4,1,7,6,512,46,13,118,0
35,SUCEAVA,"PRIMARIA ILISESTI",366,ILIŞEŞTI,147660,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:09:33",1983,1983,0,1086,1070,0,16,2000,914,1046,40,18,8,20,0,4,17,5,3,10,8,8,656,54,23,212,0
35,SUCEAVA,"PRIMARIA IZVOARELE SUCEVEI",373,"IZVOARELE SUCEVEI",149183,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 01:28:50",704,704,0,380,376,0,4,793,413,351,29,4,11,5,4,0,1,5,6,7,9,1,216,21,15,46,0
35,SUCEAVA,"PRIMARIA MALINI",381,MĂLINI,149316,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:49:12",1275,1275,0,852,831,0,21,1400,548,775,77,17,0,21,10,1,4,2,2,6,4,10,533,38,14,113,0
35,SUCEAVA,"PRIMĂRIA MUNICIPIULUI SUCEAVA",1,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:00:11",1737,1737,0,877,840,0,37,1900,1023,843,34,26,3,29,77,4,5,6,13,4,2,21,370,31,113,132,7
35,SUCEAVA,"PRIMĂRIA ORAŞULUI FRASIN",151,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:13",1317,1317,0,591,573,0,18,1400,809,575,16,11,5,9,5,1,2,3,2,10,5,5,246,37,34,197,3
35,SUCEAVA,"PRIMĂRIA ORAŞULUI SOLCA",190,"ORAŞ SOLCA",146708,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:41",988,988,0,466,449,0,17,1100,634,452,14,13,3,7,11,2,1,3,5,18,7,6,241,24,30,79,2
35,SUCEAVA,"PRIMĂRIA POIENI-SOLCA",429,POIENI-SOLCA,151585,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:35",1722,1722,0,818,802,0,16,1831,1013,756,62,0,0,9,10,2,3,2,1,2,4,15,560,27,12,107,2
35,SUCEAVA,"PRIMARIA RADAUTI",100,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:18:36",1901,1901,0,706,694,0,12,2300,1594,674,32,19,4,39,29,7,7,5,2,5,6,17,323,40,31,132,8
35,SUCEAVA,"PUNCT DOCUMENTAR NICOALE ISTRATI",360,HORODNICENI,149049,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:59:48",403,403,0,223,202,0,21,443,220,204,19,0,5,2,0,0,2,2,0,0,2,2,147,6,8,28,0
35,SUCEAVA,"SALĂ DE FESTIVITĂȚI A PRIMĂRIEI FRUMOSU",328,FRUMOSU,148729,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:21",1786,1786,0,1169,1162,0,7,1900,731,1099,70,23,5,28,12,1,12,4,7,86,0,8,676,61,18,152,6
35,SUCEAVA,"SALĂ DE FESTIVITĂŢI CLIT",209,ARBORE,146860,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:11:36",1072,1072,0,558,544,0,14,1100,542,524,34,5,3,5,8,0,4,0,0,1,2,6,364,10,14,101,1
35,SUCEAVA,"SALA DE ŞEDINŢE A CONSILIULUI LOCAL ULMA",506,ULMA,150702,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:16",353,353,0,219,211,0,8,400,181,208,11,6,5,4,1,0,2,2,0,3,2,0,130,11,4,38,0
35,SUCEAVA,"SALA DE SEDINTE A CONSILIULUI LOCAL VERESTI",531,VEREŞTI,151022,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:25:35",950,950,0,524,521,0,3,1000,476,437,87,8,0,2,3,0,2,2,0,2,1,1,248,15,2,149,2
35,SUCEAVA,"SALA DE SPECTACOLE",403,MOLDOVIŢA,149539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:07:26",1831,1831,0,1031,1014,0,17,2000,969,971,60,13,11,20,18,5,10,5,1,2,9,12,573,56,20,214,2
35,SUCEAVA,"SALA DE SPORT CALAFINDESTI SALA A",252,CALAFINDEŞTI,147580,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:53:46",1003,1003,0,605,597,0,8,1100,495,559,46,6,4,1,0,1,1,13,3,2,4,10,394,19,10,87,4
35,SUCEAVA,"SALA DE SPORT CALAFINDESTI- SALA B",253,CALAFINDEŞTI,147580,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:05",1013,1013,0,629,623,0,6,1100,471,562,67,12,10,11,8,2,9,4,2,2,9,5,345,23,18,101,1
35,SUCEAVA,"SALA MICĂ A CĂMINULUI CULTURAL IASLOVĂŢ",364,IASLOVĂŢ,151442,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:54",1699,1699,0,715,708,0,7,1800,1085,656,59,10,2,7,5,2,0,1,3,1,4,11,339,55,8,207,1
35,SUCEAVA,"SALA POLIVALENTĂ CIUMÂRNA",524,"VATRA MOLDOVIŢEI",150980,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:41:26",387,387,0,210,199,0,11,500,290,183,27,4,2,1,1,2,0,1,3,1,0,2,126,9,5,26,0
35,SUCEAVA,"SCOALA ANTOCENI",311,FORĂŞTI,148514,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:43:51",260,260,0,154,136,0,18,300,146,145,9,5,0,0,0,0,1,1,0,0,1,2,93,9,8,25,0
35,SUCEAVA,"ȘCOALA BOTOȘ",258,CIOCĂNEŞTI,151451,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:41:43",323,323,0,236,227,0,9,400,164,231,5,3,1,1,3,0,6,0,1,1,2,7,129,20,13,44,0
35,SUCEAVA,"ȘCOALA CACICA",249,CACICA,147526,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:39:46",1083,1083,0,553,527,0,26,1200,647,530,23,9,9,5,0,0,3,1,0,4,6,9,357,33,20,72,2
35,SUCEAVA,"ŞCOALA CĂLINEŞTI-VASILACHE",276,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:28:28",166,166,0,94,86,0,8,187,93,93,1,0,2,1,0,0,0,1,0,0,1,0,68,3,4,13,0
35,SUCEAVA,"ŞCOALA COTÎRGAŞI NR.1",133,"ORAŞ BROŞTENI",147358,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:00:53",1033,1033,0,680,666,0,14,1100,420,646,34,10,4,9,12,0,12,8,1,10,7,6,413,45,20,89,0
35,SUCEAVA,"ŞCOALA CU CLASELE I - IV",546,VULTUREŞTI,151157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:40:45",190,190,0,138,121,0,17,200,62,132,6,2,2,1,0,0,0,2,0,0,0,0,102,7,2,13,1
35,SUCEAVA,"ŞCOALA CU CLASELE I-IV BOTOŞANIŢA MICĂ",338,GRĂMEŞTI,148916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:55:57",191,191,0,140,130,0,10,300,160,126,14,2,2,5,0,0,1,2,0,1,0,0,84,8,1,19,1
35,SUCEAVA,"SCOALA CU CLASELE I-IV COTU BAII",302,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:50:15",765,765,0,375,367,0,8,900,525,349,26,6,9,7,2,0,1,2,5,2,4,3,198,21,22,65,2
35,SUCEAVA,"SCOALA CU CLASELE I-IV COVERCA",415,PANACI,149682,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:00:35",653,653,0,371,364,0,7,690,319,358,13,20,3,15,2,2,7,2,1,0,4,6,208,31,8,48,1
35,SUCEAVA,"SCOALA CU CLASELE I-IV FANTANA MARE",301,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:13:04",885,885,0,533,512,0,21,1000,467,488,45,25,10,8,3,0,2,2,4,0,5,15,280,29,10,94,1
35,SUCEAVA,"SCOALA CU CLASELE I-IV GURA HAITII",479,"ŞARU DORNEI",150445,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:30:44",461,461,0,318,306,0,12,496,178,298,20,4,0,5,7,1,2,0,2,1,0,1,209,8,11,47,0
35,SUCEAVA,"SCOALA CU CLASELE I - IV ” ILIE GRAMADA”",469,STROIEŞTI,150310,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:09:27",581,581,0,362,356,0,6,700,338,324,38,4,1,6,2,1,1,2,0,8,4,2,229,18,5,40,1
35,SUCEAVA,"SCOALA CU CLASELE I-IV MARGINE",535,"VICOVU DE JOS",151077,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:55:33",764,764,0,402,388,0,14,900,498,380,22,1,1,10,6,1,0,1,3,2,2,0,269,18,8,57,1
35,SUCEAVA,"ȘCOALA CU CLASELE I-IV PĂLTINIȘ",417,PANACI,149682,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:16:07",269,269,0,123,122,0,1,310,187,110,13,2,0,0,3,0,0,1,0,1,3,0,76,6,0,17,1
35,SUCEAVA,"ŞCOALA CU CLASELE I-IV POJORÎTA",430,POJORÂTA,149931,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:15:11",774,774,0,537,525,0,12,881,344,505,32,9,2,5,13,3,7,2,5,5,4,7,281,30,32,99,1
