precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi","PACT PENTRU GALAȚI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL CONSERVATOR DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RUSU DĂNUŢ-voturi"
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 STOICANI",301,FOLTEŞTI,76282,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:36:06",814,812,0,1,1,416,414,0,1,1,392,24,895,479,5,73,265,15,0,1,1,1,14,6,0,7,4
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.1 SUHURLUI",404,SUHURLUI,77601,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:26:27",1144,1045,0,32,67,691,592,0,32,67,648,33,1217,536,2,288,270,61,1,0,0,1,5,2,1,16,1
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",247,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:15",1652,1638,0,10,4,457,447,0,6,4,356,101,1800,1343,80,39,225,7,0,0,0,0,1,0,0,4,0
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",248,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:23",1233,1223,0,7,3,319,309,0,7,3,245,74,1400,1081,46,24,169,4,0,0,0,0,0,1,1,0,0
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 TOFLEA",249,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:07",1555,1549,0,6,0,408,402,0,6,0,317,91,1630,1222,67,28,215,4,0,0,0,0,2,1,0,0,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 UMBRĂREȘTI",420,UMBRĂREŞTI,77402,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 16:38:01",1702,1694,0,2,6,804,796,0,2,6,772,32,1870,1066,41,267,397,30,5,0,0,0,21,2,0,9,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT FRUNZEASCA",354,MUNTENI,75258,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:38:44",1022,1007,0,4,11,591,576,0,4,11,577,14,1098,507,4,118,368,43,2,0,0,2,30,2,1,4,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT UNGURENI",356,MUNTENI,75258,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:23",1070,1036,0,6,28,544,510,0,6,28,529,15,1200,656,3,126,306,49,3,0,0,0,27,6,1,7,1
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2",323,INDEPENDENŢA,76585,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:12:05",1588,1572,0,6,10,924,908,0,6,10,896,28,1748,824,28,129,479,74,1,7,0,1,28,6,0,136,7
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.2",255,CAVADINEŞTI,75864,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:54:48",887,812,0,35,40,575,500,0,35,40,542,27,883,308,3,151,345,17,0,0,1,1,7,1,1,13,2
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",335,LIEŞTI,76674,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:03:13",1342,1337,1,3,1,537,532,1,3,1,494,19,1493,980,2,212,222,40,0,1,2,1,0,6,4,0,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",336,LIEŞTI,76674,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:32",1360,1356,0,2,2,571,567,0,2,2,548,23,1493,922,4,282,180,49,0,3,0,3,11,4,1,8,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",44,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 15:49:24",1952,1926,0,6,20,785,759,0,6,20,747,37,2000,1215,3,73,413,58,5,59,4,5,22,25,2,65,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",45,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:48:45",1784,1767,1,6,10,107,91,0,6,10,102,5,2000,1893,0,13,50,12,0,6,1,3,6,2,0,8,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",46,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:20:08",2014,1964,0,28,22,614,586,0,6,22,596,18,2000,1386,12,56,284,50,2,47,4,2,21,24,9,73,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",69,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:28:02",1886,1879,0,7,0,661,654,0,7,0,635,26,2000,1339,5,52,352,52,1,43,4,2,33,33,2,45,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",67,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:38:14",1774,1768,1,5,0,669,664,0,5,0,643,25,2000,1331,5,42,361,74,5,34,2,7,22,37,3,36,15
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",68,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:19:50",1787,1779,2,6,0,701,695,0,6,0,687,14,2000,1299,2,61,348,66,4,65,5,3,22,33,5,62,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 24 (ȘCOALA GENERALĂ NR. 24)",47,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:27:31",1509,1491,9,9,0,605,596,0,9,0,590,15,1600,995,2,71,253,40,2,106,3,2,14,10,7,69,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",35,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:01",1455,1449,0,6,0,576,570,0,6,0,560,16,1600,1024,3,52,265,58,7,69,5,2,23,20,4,43,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",36,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:23:21",1240,1212,1,11,16,482,455,0,11,16,469,13,1601,1119,8,54,194,37,7,60,3,2,17,26,8,40,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",34,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:47",1660,1659,0,0,1,550,549,0,0,1,544,6,2000,1450,10,41,274,37,9,58,1,4,18,27,2,53,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",2,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:17",1085,1080,0,5,0,436,431,0,5,0,427,9,1200,764,5,46,195,32,5,52,3,4,13,13,5,41,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",1,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:37:56",1653,1633,15,4,1,459,454,0,4,1,434,25,1600,1141,5,49,190,31,2,57,5,0,16,15,5,51,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",5,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 12:24:20",1277,1265,5,6,1,490,483,0,6,1,472,18,1200,710,3,47,223,30,0,60,4,2,11,11,5,66,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",3,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:40",1182,1166,11,5,0,517,512,0,5,0,500,17,1200,683,1,60,210,32,4,79,2,6,9,11,2,74,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",4,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:08",1017,993,14,10,0,439,427,2,10,0,427,12,1200,761,1,59,189,26,4,65,1,2,5,18,4,50,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",6,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:21:43",1235,1195,35,4,1,475,470,0,4,1,460,15,1200,725,1,41,245,37,3,45,2,2,11,11,2,55,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",7,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:21:51",900,890,5,5,0,382,377,0,5,0,366,11,800,418,1,31,196,21,1,40,3,1,12,17,1,33,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",64,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:22:03",1840,1832,2,6,0,607,601,0,6,0,586,21,2002,1395,1,43,343,57,5,23,5,3,29,28,2,35,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",63,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:47",1827,1818,1,8,0,512,504,0,8,0,501,11,2000,1488,3,37,292,49,3,26,1,0,23,17,3,31,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",65,"MUNICIPIUL GALAŢI",75098,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 19:48:04",1872,1864,0,8,0,726,718,0,8,0,685,30,2000,1274,7,58,414,40,4,44,7,7,22,32,6,33,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",66,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:15:05",1819,1810,1,8,0,717,709,0,8,0,700,17,2000,1283,2,50,404,62,6,44,3,6,23,27,3,53,17
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2 CHIRAFTEI",349,MĂSTĂCANI,76718,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:03:31",1023,999,0,7,17,465,441,0,7,17,423,24,1119,654,1,29,284,37,1,5,2,3,21,8,0,31,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.2 „SFÂNTUL STELIAN„ UMBRĂREȘTI - DEAL",426,UMBRĂREŞTI,77402,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:48",1006,998,1,7,0,513,506,0,7,0,483,30,1098,585,2,236,195,16,0,4,0,4,11,8,1,5,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 3",337,LIEŞTI,76674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:04",1423,1415,1,5,2,644,637,0,5,2,615,29,1559,915,4,278,216,71,0,3,1,2,14,3,1,19,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",147,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:50",1279,1272,0,7,0,459,452,0,7,0,442,17,1600,1141,2,33,286,33,3,15,0,1,11,9,7,28,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",148,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:13:27",1267,1259,0,8,0,453,445,0,8,0,438,15,1200,747,6,36,244,33,4,20,1,1,21,20,5,37,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",145,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:06:01",1349,1345,0,4,0,538,534,0,4,0,524,14,1600,1062,1,33,338,42,2,16,2,2,17,25,5,34,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",146,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:34",1567,1560,0,7,0,496,489,0,7,0,484,12,1600,1104,8,30,311,32,2,26,4,2,13,16,3,28,9
18,GALAŢI,"SCOALA GIMNAZIALA NR. 3 MĂSTĂCANI",347,MĂSTĂCANI,76718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:22",760,735,0,8,17,366,341,0,8,17,331,35,808,442,2,22,181,76,1,0,1,2,15,1,0,30,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 PECHEA",372,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:01",1652,1645,1,4,2,643,637,0,4,2,613,30,1610,967,5,175,308,50,0,0,0,4,24,26,0,15,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",85,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:33",1562,1556,1,5,0,642,637,0,5,0,620,22,1600,958,5,57,336,62,1,41,3,3,20,20,5,54,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",82,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:18:14",1481,1474,0,6,1,549,542,0,6,1,535,14,1600,1051,5,35,313,39,5,31,2,3,23,12,6,46,15
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",84,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 17:53:37",1653,1648,1,4,0,677,673,0,4,0,661,16,1603,925,1,63,377,59,5,44,4,2,29,24,0,39,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",81,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 17:23:26",1520,1513,0,7,0,637,630,0,7,0,609,20,1600,963,4,52,369,41,3,57,0,3,6,15,5,38,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",83,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:22:39",1439,1432,2,5,0,543,538,0,5,0,525,18,1600,1057,4,42,303,46,2,46,0,2,14,14,1,41,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 4 PECHEA",375,PECHEA,76969,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 23:56:37",1718,1701,0,6,11,679,662,0,6,11,633,46,1883,1204,43,105,296,60,2,2,2,3,16,79,0,23,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",97,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:06",1533,1523,7,3,0,591,588,0,3,0,581,10,1600,1009,2,41,333,47,7,47,2,1,22,18,5,47,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",99,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 18:42:07",1479,1472,1,6,0,582,576,0,6,0,564,18,1600,1018,3,65,286,53,1,45,2,1,23,14,3,48,20
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",100,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 19:09:14",1297,1290,2,5,0,492,487,0,5,0,476,15,1200,708,3,49,250,19,3,50,2,3,12,18,3,53,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",98,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 17:51:50",1453,1435,2,16,0,572,556,0,16,0,556,16,1611,1039,6,44,304,43,3,28,3,1,30,21,7,52,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",94,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:37:00",1668,1652,1,15,0,725,720,0,5,0,700,21,2000,1275,7,60,384,50,5,48,2,1,35,42,4,45,17
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",93,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:35",1208,1203,0,5,0,428,423,0,5,0,414,14,1200,772,4,43,242,24,1,34,0,1,10,15,1,28,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",92,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:21",1456,1448,3,5,0,613,608,0,5,0,589,24,1600,987,0,53,306,51,4,35,4,5,28,31,2,54,16
18,GALAŢI,"ŞCOALA GIMNAZIALA PROF. EMIL PANAITESCU",282,CUDALBI,76157,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:40:09",1258,1221,0,22,15,632,595,0,22,15,614,18,1600,968,5,169,347,38,4,0,0,4,19,8,0,17,3
18,GALAŢI,"ŞCOALA GIMNAZIALA PROF. EMIL PANAITESCU",281,CUDALBI,76157,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:13:14",1494,1439,0,31,24,805,750,0,31,24,764,41,1600,795,8,222,374,64,3,4,2,3,20,10,1,53,0
18,GALAŢI,"SCOALA GIMNAZIALĂ ROGOJENI",403,SUCEVENI,77288,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:06:48",424,399,0,10,15,257,232,0,10,15,247,10,460,203,0,44,172,9,2,0,0,0,4,1,1,13,1
18,GALAŢI,"ŞCOALA GIMNAZIALA - SAT GARA BERHECI",317,GOHOR,76497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:42:49",590,552,0,22,16,351,313,0,22,16,336,15,600,249,0,92,214,19,2,1,1,0,0,0,0,6,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",398,SMÂRDAN,77224,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:54:05",1197,1191,1,4,1,585,580,0,4,1,572,13,1320,735,1,101,355,46,1,12,2,4,14,4,0,28,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",397,SMÂRDAN,77224,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:35",1499,1494,0,0,5,768,763,0,0,5,756,12,1638,870,6,159,436,66,3,5,3,0,20,10,2,38,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",121,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:18:02",1609,1595,1,13,0,621,608,0,13,0,602,19,1617,996,4,45,362,51,5,37,6,3,6,29,1,37,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",123,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:53:00",1807,1798,0,8,1,689,680,0,8,1,665,24,2000,1311,4,64,392,47,4,50,1,3,15,16,4,50,15
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",122,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:43:19",1813,1813,0,0,0,724,724,0,0,0,701,23,2000,1276,5,80,386,48,2,45,5,3,23,33,0,55,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL”- ȘCOALA GENERALĂ NR. 41)",124,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:24:06",1857,1851,0,6,0,724,718,0,6,0,698,26,2000,1276,5,70,387,48,5,59,3,1,18,32,3,47,20
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL NICOLAE”",339,LIEŞTI,76674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:46",1566,1561,0,4,1,780,775,0,4,1,734,46,1718,938,7,272,336,81,1,0,0,3,16,5,1,9,3
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”SF. GHEORGHE ” CUCA",279,CUCA,76139,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:31",823,785,0,14,24,487,449,0,14,24,449,38,886,399,6,133,243,24,0,0,0,2,7,9,0,22,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFINȚII ÎMPĂRAȚI” (ȘCOALA GENERALĂ ”SFINȚII ÎMPĂRAȚI” - ȘCOALA GENERALĂ NR. 42)",118,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:15:49",1618,1612,0,5,1,652,646,0,5,1,620,28,1600,948,6,51,342,43,11,54,2,3,23,14,0,57,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFINȚII ÎMPĂRAȚI” (ȘCOALA GENERALĂ ”SFINȚII ÎMPĂRAȚI” - ȘCOALA GENERALĂ NR. 42)",120,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:09:36",1279,1271,1,7,0,490,483,0,7,0,475,15,1200,710,9,43,272,32,3,41,4,3,12,8,3,37,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFINȚII ÎMPĂRAȚI” (ȘCOALA GENERALĂ ”SFINȚII ÎMPĂRAȚI” - ȘCOALA GENERALĂ NR. 42)",119,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 18:47:58",1525,1518,2,5,0,671,666,0,5,0,653,15,1600,929,2,58,348,37,7,71,6,5,14,12,7,70,16
18,GALAŢI,"SCOALA GIMNAZIALĂ ” STEFAN CEL MARE” PISCU",378,PISCU,76996,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:04:04",1420,1393,1,6,20,759,732,1,6,20,725,34,1496,737,7,69,411,63,85,7,0,8,29,7,7,23,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” (ȘCOALA GENERALĂ ”ȘTEFAN CEL MARE” - ȘCOALA GENERALĂ NR. 13)",132,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:20:08",1414,1401,2,11,0,565,554,0,11,0,548,17,1600,1035,5,53,273,51,4,57,2,3,12,11,7,57,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” (ȘCOALA GENERALĂ ”ȘTEFAN CEL MARE” - ȘCOALA GENERALĂ NR. 13)",131,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:09:00",1285,1273,1,11,0,459,448,0,11,0,444,15,1600,1141,4,39,262,28,5,30,2,1,10,13,3,35,12
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ŞTEFAN OCTAVIAN IOSIF",197,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 22:43:05",1354,1350,0,3,1,607,603,0,3,1,581,26,1490,883,2,185,265,52,8,1,1,4,28,4,0,26,5
