precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMIONCA IONUŢ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","SIGHIARTĂU ROBERT-IONATAN-PARTIDUL NAȚIONAL LIBERAL-voturi","TALOŞ MIRCEA-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","FLOREAN OVIDIU-IOSIF-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MOLDOVAN EMIL-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","SAS LÓRÁNT-ZOLTAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
6,BISTRIŢA-NĂSĂUD,"AUTOGARA CĂLĂTORI",74,"ORAŞ NĂSĂUD",32544,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:42:44",1677,1658,0,17,2,752,733,0,17,2,728,24,1850,1098,13,391,2,32,281,9
6,BISTRIŢA-NĂSĂUD,"BIBLIOTECA COMUNALĂ SATU NOU",105,CETATE,32884,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:07:00",618,602,1,7,8,439,424,0,7,8,427,12,656,217,23,187,2,22,191,2
6,BISTRIŢA-NĂSĂUD,"BIBLIOTECA ORĂȘENEASCĂ BECLEAN „LIVIU REBREANU”",59,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:05:08",1596,1525,3,42,26,902,834,0,42,26,884,12,1700,804,62,343,13,26,419,21
6,BISTRIŢA-NĂSĂUD,"CABANA STARSILVA FIAD",295,TELCIU,35054,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:33:15",158,149,0,9,0,90,81,0,9,0,85,5,200,110,5,36,0,4,40,0
6,BISTRIŢA-NĂSĂUD,"CĂMIN CULTURAL",242,"SÂNMIHAIU DE CÂMPIE",34477,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:31:23",176,146,0,25,5,128,98,0,25,5,125,3,150,22,6,17,4,6,92,0
6,BISTRIŢA-NĂSĂUD,"CAMIN CULTURAL ”GRIGORE PLETOSU”",259,ŞIEU-MĂGHERUŞ,34690,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:22:37",546,538,0,3,5,287,279,0,3,5,278,9,600,313,9,99,0,20,144,6
6,BISTRIŢA-NĂSĂUD,"CĂMIN CULTURAL JOSENII BÂRGĂULUI",148,"JOSENII BÂRGĂULUI",33382,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:24:21",827,815,2,6,4,461,450,1,6,4,447,14,915,454,36,99,4,79,221,8
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",212,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:41:20",304,273,0,9,22,179,148,0,9,22,167,12,316,137,7,73,0,3,68,16
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",276,ŞINTEREAG,34903,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:35:13",250,239,1,7,3,147,137,0,7,3,143,4,250,103,2,47,1,4,89,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",244,"SILIVAŞU DE CÂMPIE",34422,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:46:46",741,696,0,19,26,553,508,0,19,26,525,28,783,230,21,109,1,71,322,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL AGRIŞU DE SUS",264,ŞIEU-ODORHEI,34770,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:16:19",125,121,0,4,0,89,85,0,4,0,84,5,150,61,3,23,2,24,31,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ALBEŞTII BISTRIŢEI",140,"GALAŢII BISTRIŢEI",33275,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:48:32",149,143,0,6,0,89,83,0,6,0,82,7,150,61,3,14,0,16,49,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ARCALIA",258,ŞIEU-MĂGHERUŞ,34690,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:25:27",781,773,1,4,3,402,396,0,4,2,383,19,887,485,10,260,2,19,88,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ARCHIUD",286,TEACA,34985,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:55:59",426,418,1,7,0,276,269,0,7,0,267,9,450,174,12,115,3,10,125,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ARŞIŢA",182,"MĂGURA ILVEI",33729,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:14",337,318,1,0,18,236,217,1,0,18,224,12,371,135,4,41,0,13,166,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BAŢA",217,"PETRU RAREŞ",34173,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:57:25",707,689,0,6,12,436,418,0,6,12,419,16,751,315,17,234,2,39,118,9
6,BISTRIŢA-NĂSĂUD,"CAMINUL CULTURAL BEUDIU",208,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:48",460,408,2,8,42,320,270,0,8,42,309,11,500,180,3,62,0,6,237,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BIDIU",176,MATEI,33658,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:45:58",142,133,0,4,5,95,86,0,4,5,85,5,140,50,2,22,0,2,58,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BÎRLA",183,MĂRIŞELU,33765,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:57:15",269,266,0,2,1,197,194,0,2,1,187,10,300,103,2,59,0,5,120,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BISTRIŢA BÎRGĂULUI",85,"BISTRIŢA BÂRGĂULUI",32633,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:06:38",1374,1357,2,5,10,825,810,0,5,10,799,26,1500,675,40,165,19,69,504,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BLĂJENII DE JOS",274,ŞINTEREAG,34903,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:23:17",303,294,0,4,5,187,178,0,4,5,183,4,350,163,2,48,0,2,131,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BRĂTENI",240,"SÂNMIHAIU DE CÂMPIE",34477,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:41:56",79,55,0,22,2,67,43,0,22,2,65,2,80,13,1,13,0,3,48,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BUDURLENI",287,TEACA,34985,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:58:54",73,66,0,7,0,51,44,0,7,0,50,1,100,49,1,17,1,1,30,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BUZA-CĂTUN",111,CHIOCHIŞ,33015,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:23:43",96,92,0,4,0,62,58,0,4,0,60,2,100,38,1,24,1,6,28,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CHIRALEŞ",155,LECHINŢA,33435,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:42:20",393,386,0,6,1,195,188,0,6,1,189,6,440,245,5,53,1,22,108,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CICEU-MIHĂIEŞTI",124,CICEU-MIHĂIEŞTI,179953,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:20:59",737,729,1,2,5,401,393,1,2,5,384,17,736,335,66,82,4,29,202,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CICEU-POIENI",103,"CĂIANU MIC",32811,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:00:33",265,237,0,3,25,265,237,0,3,25,264,1,550,285,2,5,0,2,254,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CIREŞOAIA",90,BRANIŞTEA,32660,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:30:22",1153,1096,0,12,45,825,768,0,12,45,765,60,1200,375,17,97,3,7,526,115
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL COASTA",266,ŞIEU-ODORHEI,34770,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:21:26",157,147,0,8,2,96,86,0,8,2,94,2,179,83,15,15,0,17,45,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL COLIBIȚA",88,"BISTRIŢA BÂRGĂULUI",32633,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:23:51",245,238,1,6,0,124,118,0,6,0,116,8,300,176,6,22,6,7,73,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL COMLOD",192,MILAŞ,33881,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:08:44",130,114,0,14,2,85,69,0,14,2,85,0,130,45,1,48,1,8,27,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CRAINIMĂT",260,ŞIEU-MĂGHERUŞ,34690,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:17:41",887,884,0,3,0,447,444,0,3,0,414,33,950,503,21,241,3,31,115,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL DUMBRĂVENI",123,CICEU-GIURGEŞTI,32955,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:17:32",485,420,0,24,41,485,420,0,24,41,354,18,492,120,27,85,1,24,217,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FELDRU",136,FELDRU,33248,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:47:54",1346,1331,1,5,9,670,656,0,5,9,655,15,1450,780,25,297,3,30,298,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FELEAC",209,NUŞENI,34075,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:12:49",259,235,1,6,17,190,167,0,6,17,186,4,280,90,25,33,0,4,123,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FÎNAŢE",308,URMENIŞ,35312,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:15",159,152,0,7,0,104,97,0,7,0,102,2,187,83,4,45,1,16,36,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL GALAŢII BISTRIŢEI",139,"GALAŢII BISTRIŢEI",33275,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:45:34",530,514,1,4,11,310,295,0,4,11,305,5,587,277,10,48,0,5,241,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ”GHERASIM DOMIDE” RODNA",232,RODNA,34333,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:43",1437,1426,1,3,7,852,841,1,3,7,818,34,1600,748,115,176,7,47,465,8
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL GLEDIN",195,MONOR,33952,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:30",391,363,0,9,19,294,266,0,9,19,290,4,400,106,85,44,0,24,137,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL JIMBOR",113,CHIOCHIŞ,33015,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 19:09:09",343,337,0,1,5,212,206,0,1,5,205,6,340,128,1,71,1,5,125,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LIVEZILE",162,LIVEZILE,33541,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 18:19:33",1212,1188,3,17,4,629,607,1,17,4,610,19,1338,709,67,86,2,37,412,6
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LIVIU REBREANU",76,"ORAŞ NĂSĂUD",32544,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:46:40",569,560,0,5,4,347,338,0,5,4,333,14,601,254,3,193,0,3,134,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUNCA ILVEI",168,"LUNCA ILVEI",33603,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:51:52",1499,1495,1,1,2,780,777,0,1,2,756,24,1622,842,61,353,1,43,290,8
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUNCA ILVEI",169,"LUNCA ILVEI",33603,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:54:18",1178,1170,3,0,5,659,654,0,0,5,645,14,1300,641,48,243,1,42,308,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUŞCA",77,"ORAŞ NĂSĂUD",32544,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:48:55",550,543,1,6,0,293,287,0,6,0,279,14,600,307,6,179,1,7,86,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MĂGURA ILVEI",181,"MĂGURA ILVEI",33729,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:53",1329,1266,0,1,62,851,788,0,1,62,811,40,1450,599,22,218,3,97,467,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MĂLUŢ",91,BRANIŞTEA,32660,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:32:26",460,451,0,3,6,315,306,0,3,6,305,10,500,185,8,91,32,5,168,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MICEŞTII DE CÎMPIE",188,"MICEŞTII DE CÂMPIE",33845,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:06:50",260,217,0,26,17,196,153,0,26,17,175,20,250,54,12,38,3,10,110,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MIREŞ",119,CHIUZA,33122,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:17:48",117,111,0,6,0,85,79,0,6,0,85,0,120,35,2,40,0,8,35,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MOCOD",203,NIMIGEA,33989,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:50:45",486,464,1,6,15,306,285,0,6,15,292,14,500,194,18,90,0,10,172,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MONOR",194,MONOR,33952,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:43",685,649,0,11,25,492,456,0,11,25,472,20,700,208,84,72,0,74,239,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL OCNIŢA",288,TEACA,34985,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 21:02:44",764,753,0,7,4,440,429,0,7,4,418,22,800,360,20,180,3,10,203,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ORHEIU BISTRIŢEI",106,CETATE,32884,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:09:20",722,718,0,3,1,452,448,0,3,1,437,15,788,336,17,205,1,28,184,2
6,BISTRIŢA-NĂSĂUD,"CAMINUL CULTURAL OROSFAIA",193,MILAŞ,33881,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:19:48",228,207,0,17,4,228,207,0,17,4,227,1,290,62,8,142,0,15,62,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL PINTICU",289,TEACA,34985,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:08:18",602,597,0,5,0,294,289,0,5,0,251,43,650,356,20,68,4,27,129,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL RUSU BÎRGĂULUI",151,"JOSENII BÂRGĂULUI",33382,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:31:54",771,764,1,5,1,417,411,0,5,1,409,8,850,433,40,92,4,86,176,11
6,BISTRIŢA-NĂSĂUD,"CAMINUL CULTURAL RUSU DE SUS",211,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:04",227,215,1,5,6,169,158,0,5,6,167,2,240,71,5,28,3,11,118,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SĂLCUŢA",241,"SÂNMIHAIU DE CÂMPIE",34477,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:36:55",93,79,0,7,7,74,60,0,7,7,72,2,102,28,1,21,0,2,47,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SĂRĂŢEL",261,ŞIEU-MĂGHERUŞ,34690,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:13:51",487,476,1,7,3,236,226,0,7,3,227,8,500,264,8,127,0,15,73,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SĂSARM",121,CHIUZA,33122,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:26:49",569,546,1,13,9,375,353,0,13,9,343,10,575,222,18,149,5,23,147,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞIEU-MĂGHERUŞ",257,ŞIEU-MĂGHERUŞ,34690,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:29:49",995,987,0,6,2,524,516,0,6,2,503,21,1027,503,13,296,0,48,144,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞIEU-SFÂNTU",278,ŞINTEREAG,34903,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:03:40",403,385,1,6,11,275,257,1,6,11,270,5,400,125,28,55,0,3,180,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SÎNGEORZU- NOU",156,LECHINŢA,33435,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:45:04",821,804,3,6,8,415,401,0,6,8,411,4,900,485,13,115,0,20,262,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SÎNIACOB",157,LECHINŢA,33435,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:48:46",197,182,0,10,5,135,120,0,10,5,135,0,200,65,3,18,1,7,106,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SÎNMIHAIU DE CÎMPIE",239,"SÂNMIHAIU DE CÂMPIE",34477,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:23:13",578,537,0,25,16,433,392,0,25,16,407,26,570,137,8,131,0,18,249,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞOIMUŞ",256,ŞIEU,34645,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:52:06",115,109,0,6,0,86,80,0,6,0,86,0,139,53,1,5,0,5,75,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞOPTERIU",309,URMENIŞ,35312,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:46",285,277,0,8,0,177,169,0,8,0,170,7,300,123,12,74,0,7,77,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŢĂGŞORU",100,BUDEŞTI,32768,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:20:08",205,189,0,12,4,136,120,0,12,4,128,8,200,64,0,57,1,5,63,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TÂRLIȘUA",279,TÂRLIŞUA,35152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:12",1038,988,0,4,46,667,617,0,4,46,651,16,1080,413,5,241,10,11,383,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TEACA",284,TEACA,34985,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:48:13",865,860,0,2,3,421,416,0,2,3,390,31,950,529,31,124,2,45,176,12
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TONCIU",143,"GALAŢII BISTRIŢEI",33275,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:56:30",204,192,0,8,4,117,105,0,8,4,113,4,215,98,3,13,0,1,89,7
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL VERMEŞ",159,LECHINŢA,33435,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:54:00",737,721,0,6,10,370,354,0,6,10,359,11,800,430,11,37,0,19,291,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL VIILE TECII",290,TEACA,34985,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:01:07",877,860,1,7,9,424,408,0,7,9,395,29,950,526,28,95,9,69,190,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL VISUIA",190,"MICEŞTII DE CÂMPIE",33845,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:47:18",306,287,0,14,5,234,215,0,14,5,209,24,318,84,25,82,2,10,90,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ZORENI",243,"SÂNMIHAIU DE CÂMPIE",34477,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:27:36",231,215,0,11,5,175,159,0,11,5,174,1,240,65,2,34,0,12,125,1
6,BISTRIŢA-NĂSĂUD,"CASA DE CULTURĂ ”LIVIU REBREANU”",70,"ORAŞ NĂSĂUD",32544,5,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:31:13",1370,1359,0,10,1,721,710,0,10,1,701,20,1550,829,19,403,2,21,249,7
6,BISTRIŢA-NĂSĂUD,"CASA DE CULTURĂ SIGMIR",53,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:21:43",961,951,3,7,0,482,475,0,7,0,473,9,1050,568,20,174,8,35,229,7
6,BISTRIŢA-NĂSĂUD,"CASA DE LOCUIT",283,TÂRLIŞUA,35152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:14",173,163,0,7,3,137,127,0,7,3,133,4,200,63,2,45,2,1,82,1
6,BISTRIŢA-NĂSĂUD,"CENTRU CULTURAL MIJLOCENII BÂRGĂULUI",150,"JOSENII BÂRGĂULUI",33382,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:29:29",1360,1351,2,1,6,727,720,0,1,6,698,29,1500,773,101,116,1,129,291,60
6,BISTRIŢA-NĂSĂUD,"CENTRUL CULTURAL CATEHETIC SF. ARHIDIACON STEFAN",173,MAIERU,33621,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:49:09",1546,1540,0,0,6,960,954,0,0,6,918,34,1693,741,18,285,1,106,503,5
6,BISTRIŢA-NĂSĂUD,"CENTRUL CULTURAL MUNICIPAL GEORGE COȘBUC",1,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:48:00",1332,1301,4,21,6,641,614,0,21,6,617,24,1650,1009,40,189,10,33,329,16
6,BISTRIŢA-NĂSĂUD,"CENTRUL CULTURAL PRUNDU BÂRGĂULUI",221,"PRUNDU BÂRGĂULUI",34235,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:37:00",1552,1543,0,6,3,866,857,0,6,3,836,20,1700,844,26,120,6,44,636,4
6,BISTRIŢA-NĂSĂUD,"CENTRUL DE INFORMARE TURISTICA",214,PARVA,34155,6,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:32:46",965,945,0,0,20,616,596,0,0,20,592,20,1050,434,20,117,0,81,374,0
6,BISTRIŢA-NĂSĂUD,"CENTRUL DE INFORMARE TURISTICĂ",292,TELCIU,35054,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:24:33",1002,992,1,3,6,593,584,0,3,6,559,34,1100,507,118,204,7,59,169,2
6,BISTRIŢA-NĂSĂUD,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",94,"BUDACU DE JOS",32704,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:21:22",837,824,2,3,8,571,560,0,3,8,553,18,900,329,12,106,3,58,370,4
6,BISTRIŢA-NĂSĂUD,"CENTRUL MISIONAR DE TINERET ”IOAN BUNEA” SÂNGEORZ-BĂI",83,"ORAŞ SÂNGEORZ-BĂI",32599,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:02:44",1490,1479,1,7,3,730,720,0,7,3,723,7,1600,870,36,418,7,32,228,2
6,BISTRIŢA-NĂSĂUD,"CLUBUL COPIILOR BECLEAN",62,"ORAŞ BECLEAN",32483,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:11:14",778,764,1,11,2,363,350,0,11,2,359,4,850,487,18,142,5,17,168,9
6,BISTRIŢA-NĂSĂUD,"CLUBUL COPIILOR BECLEAN",61,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:09:15",727,715,1,10,1,362,351,0,10,1,353,9,800,438,28,131,8,24,155,7
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAŢIONAL ”ANDREI MUREŞANU”",23,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:33:19",1304,1281,0,21,2,596,575,0,21,0,575,8,1400,804,35,175,8,27,316,14
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAŢIONAL LIVIU REBREANU",26,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:03:59",1274,1264,3,7,0,533,526,0,7,0,528,5,1333,800,27,183,5,32,264,17
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAȚIONAL LIVIU REBREANU",25,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:28",1006,995,0,10,1,417,406,0,10,1,412,5,1101,684,25,131,7,25,216,8
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAŢIONAL ”LIVIU REBREANU”, ŞCOALA PRIMARĂ",27,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:36:53",1211,1203,2,6,0,527,521,0,6,0,513,10,1316,789,38,205,5,25,234,6
6,BISTRIŢA-NĂSĂUD,"COLEGIUL TEHNIC ”INFOEL”",47,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:58",1866,1835,16,14,1,836,820,1,14,1,821,15,2050,1214,57,291,12,31,418,12
6,BISTRIŢA-NĂSĂUD,"CONTAINERE MODULARE AMPLASATE ÎN CURTEA CĂMINULUI CULTURAL BRETEA",265,ŞIEU-ODORHEI,34770,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:17:27",115,98,0,9,8,87,70,0,9,8,82,5,150,63,4,12,1,2,57,6
