precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi","PACT PENTRU GALAȚI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL CONSERVATOR DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RUSU DĂNUŢ-voturi"
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DOAMNA NICA” CORP C5",427,"VALEA MĂRULUI",77475,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:47",985,927,0,7,51,549,497,0,7,45,528,21,1080,531,0,160,299,35,0,0,0,0,13,7,0,9,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU CĂPRARU” GRIVIȚA",319,GRIVIŢA,76558,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:05:03",1583,1543,0,9,31,808,768,0,9,31,753,55,1698,889,17,236,410,24,2,5,1,0,10,0,1,37,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”DUMITRU CĂPRARU” GRIVIȚA, CORP C2,",320,GRIVIŢA,76558,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:33:17",951,932,0,5,14,494,475,0,5,14,462,32,1048,522,19,123,261,22,3,1,1,0,5,1,0,24,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",24,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:20",1713,1703,6,4,0,604,600,0,4,0,579,25,2000,1396,8,62,279,54,1,61,4,3,24,26,5,45,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",23,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:12",1268,1260,0,8,0,508,500,0,8,0,484,24,1600,1092,4,46,243,58,5,35,3,1,25,15,6,38,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",26,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:12",1288,1279,2,7,0,410,403,0,7,0,386,24,1200,790,13,20,186,55,1,30,2,3,20,17,7,18,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”ELENA CUZA” (ȘCOALA NR.15)",25,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:37",1278,1269,2,7,0,390,383,0,7,0,377,13,1200,810,11,25,164,35,2,43,1,1,28,14,1,40,12
18,GALAŢI,"ŞCOALA GIMNAZIALA ELENA DOAMNA,",285,"CUZA VODĂ",77595,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:38",1044,1012,0,4,28,584,552,0,4,28,564,20,1210,626,4,135,307,45,41,1,0,2,17,4,4,2,2
18,GALAŢI,"ŞCOALA GIMNAZIALA ELENA DOAMNA,",284,"CUZA VODĂ",77595,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:38",1163,1138,0,5,20,629,604,0,5,20,587,42,1210,581,3,133,367,38,17,0,0,0,16,4,2,6,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GEORGE IVAȘCU”",259,CERŢEŞTI,75917,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:29",726,684,1,17,24,447,406,0,17,24,412,35,749,302,4,56,270,66,0,0,0,0,4,10,0,2,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",138,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:02:07",1424,1418,0,6,0,496,490,0,6,0,478,18,1600,1104,9,310,1,2,21,1,18,0,0,0,0,0,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",137,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:52:29",1354,1348,0,6,0,523,517,0,6,0,513,10,1600,1077,3,33,314,37,5,26,2,0,21,17,5,37,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GHEORGHE MUNTEANU” (ȘCOALA GENERALĂ ”GHEORGHE MUNTEANU” - ȘCOALA GENERALĂ NR. 31)",139,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:29",1783,1779,0,4,0,630,626,0,4,0,605,25,2000,1370,9,51,377,45,2,27,4,1,15,23,2,34,15
18,GALAŢI,"ŞCOALA GIMNAZIALĂ GHEORGHE PETRAŞCU TECUCI",182,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:27",979,971,0,8,0,380,372,0,8,0,356,24,1070,690,5,137,160,19,4,2,0,1,10,4,0,13,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ GHEORGHE PETRAŞCU TECUCI",183,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:04:49",1461,1456,0,4,1,586,581,0,4,1,556,30,1610,1024,10,219,228,40,7,0,2,2,21,8,2,13,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”GRIGORE HAGIU”",215,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:21:16",1889,1872,0,5,12,625,608,0,5,12,603,21,2079,1454,18,150,384,13,0,0,1,1,8,7,0,20,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",136,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:15:54",1594,1589,0,5,0,624,619,0,5,0,610,14,1600,976,2,28,399,36,6,34,2,6,11,26,12,27,21
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",134,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:01:00",1273,1266,0,7,0,523,516,0,7,0,502,21,1200,677,4,26,329,36,2,20,1,4,10,15,6,37,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",135,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:11",1401,1395,0,6,0,549,543,0,6,0,531,18,1600,1051,6,46,323,46,4,24,0,3,22,13,4,29,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”GRIGORE MOISIL” (ȘCOALA GENERALĂ ”GRIGORE MOISIL” - ȘCOALA GENERALĂ NR. 38)",133,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:33:04",1686,1681,1,4,0,646,642,0,4,0,637,9,2000,1348,10,57,369,62,3,45,3,5,25,16,5,26,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ION CREANGĂ TĂLPIGI",314,GHIDIGENI,76406,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:33:11",1648,1639,0,5,4,951,942,0,5,4,874,77,1810,859,50,584,166,42,0,0,0,0,18,11,0,2,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ION PETROVICI TECUCI",185,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:06:38",982,966,0,4,12,430,414,0,4,12,394,36,1080,650,10,140,166,29,5,3,0,1,15,3,4,15,3
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ION PETROVICI TECUCI",186,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:57:11",676,665,0,10,1,296,285,0,10,1,277,10,730,443,6,76,129,27,5,0,1,2,9,0,1,20,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",195,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:46",1149,1147,0,2,0,548,546,0,2,0,539,9,1270,722,6,186,277,24,10,1,0,0,12,1,1,18,3
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",194,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:59",1072,1070,0,2,0,451,449,0,2,0,446,5,1180,729,4,99,261,36,9,0,2,2,10,2,1,14,6
18,GALAŢI,"ŞCOALA GIMNAZIALĂ IORGU IORDAN",193,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:49",779,772,2,5,0,350,345,0,5,0,336,14,850,500,2,90,181,18,4,2,3,1,12,2,0,18,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",87,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:25",1310,1303,1,6,0,511,505,0,6,0,488,23,1600,1089,4,44,287,30,2,19,4,1,18,31,2,36,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",86,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:30:41",1401,1393,2,6,0,511,505,0,6,0,497,14,1598,1087,6,51,267,33,2,38,0,4,15,25,4,36,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",88,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:47",1337,1332,0,5,0,523,518,0,5,0,513,10,1600,1077,3,52,298,28,2,33,2,7,23,17,4,36,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",90,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:17",1530,1522,0,8,0,558,550,0,8,0,541,17,1600,1042,2,42,298,44,2,44,0,1,18,38,2,40,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",91,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:23",1243,1237,0,6,0,473,467,0,6,0,454,19,1200,727,8,30,275,25,2,32,3,2,9,27,3,32,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”IULIA HAȘDEU” (ȘCOALA GENERALĂ ”IULIA HAȘDEU” - ȘCOALA GENERALĂ NR. 40)",89,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:29",1420,1412,0,7,1,582,574,0,7,1,563,19,1600,1018,9,52,311,43,1,38,2,2,9,45,4,41,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”LUDOVIC COSMA” (ȘCOALA GENERALĂ NR. 19)",38,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:45:32",1195,1168,0,5,22,442,415,0,5,22,416,26,1600,1158,6,32,201,46,1,36,2,1,18,19,7,33,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”LUDOVIC COSMA” (ȘCOALA GENERALĂ NR. 19)",39,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:31",1489,1474,7,6,2,591,583,0,6,2,575,16,1600,1009,15,38,304,59,4,38,1,1,23,16,5,57,14
18,GALAŢI,"SCOALA GIMNAZIALA MARIA GRECU ODAIA MANOLACHE",434,VÂNĂTORI,75150,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:46",1714,1708,1,4,1,876,871,0,4,1,853,23,1829,953,3,52,662,30,3,20,2,0,16,5,2,53,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",108,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:45",1308,1302,0,6,0,535,529,0,6,0,521,14,1600,1065,4,38,269,40,3,70,3,5,14,8,17,43,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",104,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:43",1484,1479,1,4,0,545,541,0,4,0,525,20,1600,1055,1,54,273,44,2,35,2,3,17,15,12,53,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",105,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:21:29",1319,1311,2,6,0,525,519,0,6,0,516,9,1600,1075,2,46,299,42,3,29,2,2,19,12,5,37,18
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",109,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:49",1294,1287,1,6,0,501,495,0,6,0,475,26,1600,1099,3,34,260,43,1,38,1,3,10,17,6,49,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",107,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:18",1296,1289,0,7,0,499,492,0,7,0,485,14,1611,1112,1,50,261,41,6,36,4,6,9,22,5,34,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” (ȘCOALA GENERALĂ ”MIHAIL SADOVEANU” – ȘCOALA GENERALĂ NR. 11)",106,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:20",1060,1056,1,3,0,414,411,0,3,0,400,14,1200,786,4,29,241,29,0,24,3,3,11,8,4,32,12
18,GALAŢI,"SCOALA GIMNAZIALĂ ”MIHAIL ŞI GAVRIL” M.KOGĂLNICEANU",400,SMÂRDAN,77224,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:15",965,960,0,3,2,479,474,0,3,2,466,13,1044,565,4,106,286,34,0,2,0,1,11,3,0,17,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” (ȘCOALA GENERALĂ ”MIHAI VITEAZUL” - ȘCOALA GENERALĂ NR. 34)",149,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 20:01:06",1430,1422,0,8,0,478,470,0,8,0,452,26,1600,1122,1,33,269,36,6,15,2,1,15,29,4,33,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL” (ȘCOALA GENERALĂ ”MIHAI VITEAZUL” - ȘCOALA GENERALĂ NR. 34)",150,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:15:57",1379,1371,0,8,0,509,501,0,8,0,490,19,1600,1091,3,29,276,52,3,27,6,2,25,16,4,27,20
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",166,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:40:05",1421,1417,0,4,0,491,487,0,4,0,472,19,1600,1109,6,38,275,36,2,40,3,5,11,11,3,32,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",167,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:29",1474,1466,1,7,0,512,505,0,7,0,479,18,1600,1103,2,33,287,26,1,37,3,4,9,19,3,42,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",171,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:45:58",1314,1303,2,8,1,477,468,0,8,1,465,12,1600,1123,4,38,277,43,1,32,2,1,6,14,4,27,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",169,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:44",1382,1378,1,3,0,524,521,0,3,0,515,9,1600,1068,0,38,283,47,6,44,3,3,15,19,0,43,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",173,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:23",1361,1355,1,5,0,540,535,0,5,0,532,8,1600,1060,3,45,314,32,0,57,1,1,8,11,3,51,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",168,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:18:04",1463,1458,0,5,0,479,474,0,5,0,461,13,1600,1121,10,35,247,37,3,29,2,1,27,20,3,35,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",170,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:13",1441,1435,0,6,0,556,550,0,6,0,542,14,1600,1044,4,39,285,47,3,50,2,1,12,16,9,61,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",174,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:54:59",1271,1261,1,9,0,469,460,0,9,0,456,13,1200,730,3,41,238,31,2,40,3,4,12,11,3,55,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",172,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:03",1340,1333,0,7,0,525,518,0,7,0,508,17,1600,1075,1,60,282,27,5,39,1,1,13,15,3,50,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”MIRON COSTIN” (ȘCOALA GENERALĂ ”MIRON COSTIN” - ȘCOALA GENERALĂ NR.12)",165,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:12",1435,1433,0,2,0,565,563,0,2,0,547,18,1600,1035,5,44,286,51,5,42,2,2,11,20,4,61,14
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”NEGOIŢĂ DĂNĂILĂ”",329,IVEŞTI,76601,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:21:16",1893,1865,1,7,20,809,782,0,7,20,782,27,2000,1191,7,43,606,67,0,2,1,2,22,1,1,26,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NICOLAE BĂLCESCU",199,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:21:28",1084,1077,0,6,1,519,512,0,6,1,472,33,1190,685,10,191,198,32,3,2,2,4,17,2,0,10,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NICOLAE BĂLCESCU",200,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:20",1033,1026,1,6,0,479,473,0,6,0,464,15,1130,651,5,126,239,35,7,2,2,0,19,4,1,19,5
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",405,ŞENDRENI,75114,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:27:15",1600,1584,3,4,9,806,793,0,4,9,790,16,1700,894,6,99,464,42,2,12,1,1,18,34,1,103,7
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",406,ŞENDRENI,75114,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:32:32",1806,1791,1,6,8,974,960,0,6,8,942,32,1900,926,3,162,507,66,3,12,3,3,23,27,1,130,2
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1",322,INDEPENDENŢA,76585,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:33:33",1325,1309,0,4,12,745,729,0,4,12,720,25,1458,713,17,84,439,44,1,4,1,4,45,7,1,70,3
18,GALAŢI,"SCOALA GIMNAZIALA NR.1",290,DRĂGUŞENI,76175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:50",552,547,0,5,0,245,240,0,5,0,219,25,611,361,0,33,139,38,0,0,0,1,4,4,0,0,0
18,GALAŢI,"SCOALA GIMNAZIALĂ NR. 1",382,PRIPONEŞTI,77028,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:40",748,729,0,11,8,400,381,0,11,8,382,18,798,398,0,139,185,36,0,0,5,0,7,0,2,7,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1",289,DRĂGUŞENI,76175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:27:57",1466,1454,1,8,3,712,701,0,8,3,658,47,1602,893,28,161,371,62,6,0,1,1,14,9,0,4,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1",334,LIEŞTI,76674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:07",1707,1701,2,4,0,734,730,0,4,0,694,40,1870,1136,7,283,290,59,0,1,0,3,18,8,5,12,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",274,COSMEŞTI,76040,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:33",1269,1253,0,9,7,563,547,0,9,7,534,29,1400,837,3,121,271,58,7,0,1,1,16,4,0,47,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1",383,PRIPONEŞTI,77028,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:01",848,783,0,48,17,565,500,0,48,17,481,24,864,359,4,24,266,158,0,1,0,4,7,12,0,5,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",114,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:58:36",1599,1592,0,7,0,619,612,0,7,0,598,21,1600,981,4,55,318,50,3,53,3,4,25,23,3,44,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",113,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:58",1361,1354,0,7,0,524,517,0,7,0,508,16,1600,1076,5,52,287,39,2,39,4,2,6,22,3,37,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",111,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:08:30",1478,1469,1,8,0,573,565,0,8,0,550,23,1600,1027,5,42,294,34,3,51,2,4,23,32,4,50,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",112,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:10:47",1593,1581,3,9,0,608,598,1,9,0,586,19,1600,985,5,58,359,49,5,23,0,1,20,7,4,34,21
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 10 (ȘCOALA GENERALĂ ”PETRE ȚUȚEA” - ȘCOALA GENERALĂ NR. 10)",110,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:12",1491,1483,2,5,1,588,582,0,5,1,562,20,1600,1012,8,47,307,38,3,59,1,3,13,16,1,50,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",32,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:53",1175,1166,1,8,0,516,508,0,8,0,503,13,1200,684,12,61,206,33,1,79,2,1,19,11,4,59,15
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",31,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:46",1067,1060,1,6,0,427,421,0,6,0,410,17,1200,773,4,17,208,50,1,27,2,5,28,18,5,39,6
