precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FLOREAN OVIDIU-IOSIF-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MOLDOVAN EMIL-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","SIGHIARTĂU ROBERT-IONATAN-PARTIDUL NAȚIONAL LIBERAL-voturi","SAS LÓRÁNT-ZOLTAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","SIMIONCA IONUŢ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALOŞ MIRCEA-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi"
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GIMNAZIALĂ TUREAC",301,"TIHA BÂRGĂULUI",35090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:17",1632,1621,3,4,4,751,743,0,4,4,719,32,1800,1049,87,382,233,3,9,5
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ ” VALEA SPINULUI”",75,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:14",1032,1025,2,5,0,534,529,0,5,0,461,50,1100,589,18,134,295,1,11,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GIMNAZIALĂ ”VICTOR MOTOGNA” BREAZA",197,NEGRILEŞTI,179659,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:19:24",838,801,2,6,29,505,471,0,6,28,489,16,837,331,16,282,181,1,9,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ APATIU",109,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:44:34",224,220,0,3,1,153,149,0,3,1,145,8,230,77,7,62,70,2,1,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ BUDEŞTI-FÎNAŢE",98,BUDEŞTI,32768,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:32",235,222,0,2,11,164,151,0,2,11,156,8,250,86,7,95,49,2,2,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ CHEŢIU",112,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:05",262,250,0,3,9,172,160,0,3,9,168,4,263,91,2,100,65,0,1,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ CUŞMA",164,LIVEZILE,33541,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:18",541,525,0,15,1,330,314,0,15,1,321,9,580,250,6,291,19,1,4,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ DOBRICEL",246,SPERMEZEU,34547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:45",401,390,0,5,6,272,261,0,5,6,240,32,450,178,4,132,103,0,1,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ DOMNEŞTI",184,MĂRIŞELU,33765,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:41",757,749,4,4,0,424,420,0,4,0,404,20,800,346,36,287,63,1,14,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ DUMBRAVA",166,LIVEZILE,33541,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:44:26",375,369,0,6,0,206,200,0,6,0,201,5,400,194,12,136,46,1,6,0
6,BISTRIŢA-NĂSĂUD,"ȘCOALA PRIMARĂ FIGA",68,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:04",456,425,1,10,20,301,273,0,10,18,291,10,511,210,8,230,47,0,4,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ FÎNTÎNELE",179,MATEI,33658,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:32:15",462,432,1,16,13,344,315,0,16,13,329,15,466,122,2,259,60,3,4,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ FLOREŞTI",200,NIMIGEA,33989,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:55:08",427,413,0,6,8,291,277,0,6,8,274,17,450,159,4,161,104,1,3,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ HĂLMĂSĂU",248,SPERMEZEU,34547,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:45",217,210,0,5,2,144,137,0,5,2,140,4,250,106,5,30,105,0,0,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”LUCIAN VALEA”",252,ŞANŢ,34618,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:12",272,262,0,9,1,217,207,0,9,1,212,5,300,83,10,107,87,0,8,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ LUNCA",270,ŞIEUŢ,34850,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:01:15",315,299,0,3,13,246,230,0,3,13,236,10,349,103,2,183,34,1,16,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MALIN",210,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:05:46",352,320,3,5,24,251,222,0,5,24,243,8,380,129,6,168,59,7,3,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MANIC",114,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:32:29",124,120,0,1,3,124,120,0,1,3,120,4,180,56,6,67,47,0,0,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MINTIU",201,NIMIGEA,33989,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:57",360,343,0,6,11,200,183,0,6,11,195,5,400,200,7,146,39,1,1,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MOGOŞENI",204,NIMIGEA,33989,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:06:18",301,290,0,5,6,204,193,0,5,6,186,7,350,157,5,97,64,0,20,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ MORUŢ",180,MATEI,33658,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:35:07",160,151,0,7,2,96,87,0,7,2,89,7,160,64,2,66,20,0,0,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”NICOLAE BĂLAN” BLĂJENII DE SUS",275,ŞINTEREAG,34903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:57",287,278,0,7,2,168,159,0,7,2,162,6,300,132,2,116,36,0,7,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ NIMIGEA DE SUS",205,NIMIGEA,33989,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:34",465,444,1,3,17,304,284,0,3,17,303,1,500,196,5,191,96,2,8,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ PIATRA",120,CHIUZA,33122,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:44",414,394,1,11,8,259,240,0,11,8,255,4,400,141,33,120,92,0,7,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ POSMUŞ",255,ŞIEU,34645,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:00",549,538,1,6,4,303,293,0,6,4,288,15,600,297,28,189,62,2,5,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ RUŞTIOR",271,ŞIEUŢ,34850,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:32:03",492,475,0,5,12,370,353,0,5,12,364,6,530,160,11,227,108,1,12,5
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SĂRATA",52,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:04",1021,1009,8,4,0,467,461,2,4,0,444,23,1150,683,50,156,201,8,23,6
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SÎNNICOARĂ",115,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:32",98,86,0,9,3,68,56,0,9,3,66,2,100,32,2,40,21,0,1,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SÎNTIOANA",187,MĂRIŞELU,33765,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:53",366,361,0,4,1,218,213,0,4,1,206,12,400,182,5,145,43,0,12,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ STRÎMBA",152,"JOSENII BÂRGĂULUI",33382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:32",394,386,0,8,0,188,180,0,8,0,184,4,400,212,36,77,51,12,7,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ STRUGURENI",116,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:22:37",164,154,0,5,5,113,103,0,5,5,109,4,175,62,3,65,31,8,2,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ SUSENII BÎRGĂULUI",222,"PRUNDU BÂRGĂULUI",34235,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:26",1148,1133,1,8,6,628,614,0,8,6,615,13,1283,655,57,412,95,14,33,4
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ŢAGU",99,BUDEŞTI,32768,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:22",501,480,0,7,14,326,305,0,7,14,306,20,501,175,12,165,114,2,10,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ TĂURE",206,NIMIGEA,33989,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:55",347,336,0,2,9,187,176,0,2,9,178,9,350,163,3,104,64,1,6,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ŢENTEA",117,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:18",78,75,1,2,0,54,52,0,2,0,49,5,85,31,3,18,26,0,2,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ŢIGĂU",158,LECHINŢA,33435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:56",348,331,0,10,7,242,225,0,10,7,230,12,374,132,7,138,68,10,7,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ ”VALEA BABII”",228,REBRIŞOARA,34280,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:21",140,132,0,5,3,95,87,0,5,3,89,6,200,105,4,52,30,1,2,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PRIMARĂ VALEA POENII",167,LIVEZILE,33541,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:02:52",130,125,0,5,0,92,87,0,5,0,89,3,140,48,3,74,12,0,0,0
6,BISTRIŢA-NĂSĂUD,"ȘCOALA PROFESIONALĂ SPECIALĂ ”SFÂNTA MARIA” BISTRIŢA",7,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:12:49",1233,1218,4,10,1,566,555,0,10,1,556,10,1343,777,24,266,208,14,36,8
6,BISTRIŢA-NĂSĂUD,"ŞCOALA PROFESIONALĂ ”TIBERIU MORARIU”",238,SALVA,34397,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:07:43",1254,1182,1,52,19,921,849,1,52,19,890,25,1300,385,30,354,477,0,25,4
6,BISTRIŢA-NĂSĂUD,"SOCIETATEA AGRICOLĂ",185,MĂRIŞELU,33765,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:46:11",104,85,0,16,3,104,85,0,16,3,79,3,134,52,1,58,7,9,4,0
6,BISTRIŢA-NĂSĂUD,"UNIVERSITATEA ”BABEŞ-BOLYAI” CLUJ-NAPOCA, EXTENSIA UNIVERSITARĂ BISTRIŢA",30,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:37:32",1459,1453,0,6,0,539,533,0,6,0,524,7,1600,1069,27,245,190,9,46,7
6,BISTRIŢA-NĂSĂUD,"UNIVERSITATEA ”BABEŞ-BOLYAI” CLUJ-NAPOCA, EXTENSIA UNIVERSITARĂ BISTRIŢA",29,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:39:24",1716,1705,0,11,0,688,677,0,11,0,678,10,1900,1204,43,322,239,15,50,9
